id,path,canonical,transcript,speaker_id,c_norm,t_norm,ph_error
THA_Nu_6_S00042_192,audio_data/train/THA_Nu_6_S00042_192.wav,ɓ aː-1 k ɔ-4 ɲ ɔ-0 ɓ aː-0 k ɔ-4 t͡ɕ aː-1 h aː-1 k ɔ-4 m iə-4 ɓ ɛ-4 l e-0 k ɔ-4 s ɨə-2,ɓ aː-1 k ɔ-4 ɲ ɔ-0 ɓ aː-0 k ɔ-4 t͡ɕ aː-1 h aː-1 k ɔ-4 m iə-4 ɓ ɛ-4 l e-0 k ɔ-4 s ɨə-4,S00042,ɓ aː-1 k ɔ-4 ɲ ɔ-0 ɓ aː-0 k ɔ-4 t͡ɕ aː-1 h aː-1 k ɔ-4 m iə-4 ɓ ɛ-4 l e-0 k ɔ-4 s ɨə-2,ɓ aː-1 k ɔ-4 ɲ ɔ-0 ɓ aː-0 k ɔ-4 t͡ɕ aː-1 h aː-1 k ɔ-4 m iə-4 ɓ ɛ-4 l e-0 k ɔ-4 s ɨə-4,True
DNK_7_NU_S0048_137,audio_data/train/DNK_7_NU_S0048_137.wav,t͡ɕ i-0 mz ɣ i-1 k ɔ-4 ɓ o-5 l o-0 ŋmz l w o-0 nz z ɨ-5 kz z əː-2 s a-4 kz m a-1 uz m aː-1 z ə-4 tz ɗ ɛ-5 pz,t͡ɕ i-0 mz ɣ i-1 k ɔ-4 ɓ o-5 l o-0 ŋmz l w o-0 nz z ɨ-5 kz z əː-2 s a-4 kz m a-1 uz m aː-1 z ə-4 tz ɗ ɛ-5 pz,S0048,t͡ɕ i-0 mz ɣ i-1 k ɔ-4 ɓ o-5 l o-0 ŋmz l w o-0 nz z ɨ-5 kz z əː-2 s a-4 kz m a-1 uz m aː-1 z ə-4 tz ɗ ɛ-5 pz,t͡ɕ i-0 mz ɣ i-1 k ɔ-4 ɓ o-5 l o-0 ŋmz l w o-0 nz z ɨ-5 kz z əː-2 s a-4 kz m a-1 uz m aː-1 z ə-4 tz ɗ ɛ-5 pz,False
NHM_7_NU_S0006_129,audio_data/train/NHM_7_NU_S0006_129.wav,ɗ u-4 ŋmz ŋ a-1 iz h o-5 iz l əː-4 nz k aː-4 kz h w aː-1 ŋz t ɨ-3 m aː-0 ŋz k uə-3 ŋ ɔ-0 nz v ə-5 tz l aː-5 k aː-4 kz n əː-0 iz v e-1 ɗ o-0 ŋmz ɗ u-3,ɗ u-4 ŋmz ŋ a-1 iz h o-5 iz l əː-4 nz k aː-4 kz h w aː-1 ŋz t ɨ-3 m aː-0 ŋz k uə-3 ŋ ɔ-0 nz v ə-5 tz l aː-5 k aː-4 kz n əː-0 iz v e-1 ɗ o-0 ŋmz ɗ u-3,S0006,ɗ u-4 ŋmz ŋ a-1 iz h o-5 iz l əː-4 nz k aː-4 kz h w aː-1 ŋz t ɨ-3 m aː-0 ŋz k uə-3 ŋ ɔ-0 nz v ə-5 tz l aː-5 k aː-4 kz n əː-0 iz v e-1 ɗ o-0 ŋmz ɗ u-3,ɗ u-4 ŋmz ŋ a-1 iz h o-5 iz l əː-4 nz k aː-4 kz h w aː-1 ŋz t ɨ-3 m aː-0 ŋz k uə-3 ŋ ɔ-0 nz v ə-5 tz l aː-5 k aː-4 kz n əː-0 iz v e-1 ɗ o-0 ŋmz ɗ u-3,False
THA_7_NU_S0043_133,audio_data/train/THA_7_NU_S0043_133.wav,m ə-1 mz n ɔ-0 nz v ɨə-1 nz ɗ ɨ-4 ŋz z ə-5 iz,m ə-1 mz n ɔ-0 nz v ɨə-1 nz ɗ ɨ-4 ŋz z ə-5 iz,S0043,m ə-1 mz n ɔ-0 nz v ɨə-1 nz ɗ ɨ-4 ŋz z ə-5 iz,m ə-1 mz n ɔ-0 nz v ɨə-1 nz ɗ ɨ-4 ŋz z ə-5 iz,False
NMA_7_NU_S0002_202,audio_data/train/NMA_7_NU_S0002_202.wav,t͡ɕ ɔ-5 nz i-0 ɗ u-4 ŋmz,t͡ɕ ɔ-5 nz i-0 ɗ u-4 ŋmz,S0002,t͡ɕ ɔ-5 nz i-0 ɗ u-4 ŋmz,t͡ɕ ɔ-5 nz i-0 ɗ u-4 ŋmz,False
THA_7_NU_S0043_131,audio_data/train/THA_7_NU_S0043_131.wav,h w aː-0 x w ɛ-0 s a-4 kz n əː-0 iz n əː-0 iz,h w aː-0 x w ɛ-0 s a-4 kz n əː-0 iz n əː-0 iz,S0043,h w aː-0 x w ɛ-0 s a-4 kz n əː-0 iz n əː-0 iz,h w aː-0 x w ɛ-0 s a-4 kz n əː-0 iz n əː-0 iz,False
NDBA_7_NAM_S0010_126,audio_data/train/NDBA_7_NAM_S0010_126.wav,ɓ ɨə-2 t o-4 iz ɗ ɨə-5 kz t͡ɕ w ə-3 nz ɓ i-5 tʰ i-5 ŋ̟z s w aː-5 nz t͡ɕ ɔ-0 m ɔ-5 iz ŋ ɨə-1 iz,ɓ ɨə-2 t o-4 iz ɗ ɨə-5 kz t͡ɕ w ə-3 nz ɓ i-5 tʰ i-5 ŋ̟z s w aː-5 nz t͡ɕ ɔ-0 m ɔ-5 iz ŋ ɨə-1 iz,S0010,ɓ ɨə-2 t o-4 iz ɗ ɨə-5 kz t͡ɕ w ə-3 nz ɓ i-5 tʰ i-5 ŋ̟z s w aː-5 nz t͡ɕ ɔ-0 m ɔ-5 iz ŋ ɨə-1 iz,ɓ ɨə-2 t o-4 iz ɗ ɨə-5 kz t͡ɕ w ə-3 nz ɓ i-5 tʰ i-5 ŋ̟z s w aː-5 nz t͡ɕ ɔ-0 m ɔ-5 iz ŋ ɨə-1 iz,False
NT_7_NAM_S0009_10,audio_data/train/NT_7_NAM_S0009_10.wav,ŋ o-0 iz ɲ aː-1 ɗ aː-2 l aː-1 mz s ɔ-0 ŋmz,ŋ o-0 iz ɲ aː-1 ɗ aː-2 l aː-1 mz s ɔ-0 ŋmz,S0009,ŋ o-0 iz ɲ aː-1 ɗ aː-2 l aː-1 mz s ɔ-0 ŋmz,ŋ o-0 iz ɲ aː-1 ɗ aː-2 l aː-1 mz s ɔ-0 ŋmz,False
NTN_7_NU_S0042_60,audio_data/train/NTN_7_NU_S0042_60.wav,iə-0 uz tʰ ɨə-0 ŋz ɛ-0 mz ŋ a-4 mz m aː-2 iz,iə-0 uz tʰ ɨə-0 ŋz ɛ-0 mz ŋ a-4 mz m aː-2 iz,S0042,iə-0 uz tʰ ɨə-0 ŋz ɛ-0 mz ŋ a-4 mz m aː-2 iz,iə-0 uz tʰ ɨə-0 ŋz ɛ-0 mz ŋ a-4 mz m aː-2 iz,False
NTN_7_NU_S0042_64,audio_data/train/NTN_7_NU_S0042_64.wav,s aː-4 ŋz n aː-1 uz ɛ-0 mz ɗ e-4 nz l əː-4 pz,s aː-4 ŋz n aː-1 uz ɛ-0 mz ɗ e-4 nz l əː-4 pz,S0042,s aː-4 ŋz n aː-1 uz ɛ-0 mz ɗ e-4 nz l əː-4 pz,s aː-4 ŋz n aː-1 uz ɛ-0 mz ɗ e-4 nz l əː-4 pz,False
NHM_7_NU_S0006_41,audio_data/train/NHM_7_NU_S0006_41.wav,v i-1 s aː-0 uz tʰ ə-1 nz z ɔ-4 f aː-3 iz t͡ɕ i-5 uz tʰ uə-0 o-0 ŋmz m eaː-5 ŋ̟z,v i-1 s aː-0 uz tʰ ə-1 nz z ɔ-4 f aː-3 iz t͡ɕ i-5 uz tʰ uə-0 o-0 ŋmz m eaː-5 ŋ̟z,S0006,v i-1 s aː-0 uz tʰ ə-1 nz z ɔ-4 f aː-3 iz t͡ɕ i-5 uz tʰ uə-0 o-0 ŋmz m eaː-5 ŋ̟z,v i-1 s aː-0 uz tʰ ə-1 nz z ɔ-4 f aː-3 iz t͡ɕ i-5 uz tʰ uə-0 o-0 ŋmz m eaː-5 ŋ̟z,False
GQM_Nam_6_S0006_45,audio_data/train/GQM_Nam_6_S0006_45.wav,ɗ ɔ-4 l aː-1 k ɔ-0 nz m ɛ-1 uz,ɗ ɔ-4 l aː-1 k ɔ-0 nz m ɛ-1 uz,S0006,ɗ ɔ-4 l aː-1 k ɔ-0 nz m ɛ-1 uz,ɗ ɔ-4 l aː-1 k ɔ-0 nz m ɛ-1 uz,False
THA_Nu_6_S00042_61,audio_data/train/THA_Nu_6_S00042_61.wav,ɗ u-4 ŋmz z o-1 iz k ə-5 uz z ɔ-3 iz k w aː-4,ɗ u-4 ŋmz z o-1 iz k ə-5 uz z ɔ-3 iz k w aː-4,S00042,ɗ u-4 ŋmz z o-1 iz k ə-5 uz z ɔ-3 iz k w aː-4,ɗ u-4 ŋmz z o-1 iz k ə-5 uz z ɔ-3 iz k w aː-4,False
NMA_7_NU_S0002_141,audio_data/train/NMA_7_NU_S0002_141.wav,t͡ɕ ɔ-0 ŋmz v ɛ-0 uz t͡ɕ əː-1 iz k aː-0 uz,t͡ɕ ɔ-0 ŋmz v ɛ-0 uz t͡ɕ əː-1 iz k aː-0 uz,S0002,t͡ɕ ɔ-0 ŋmz v ɛ-0 uz t͡ɕ əː-1 iz k aː-0 uz,t͡ɕ ɔ-0 ŋmz v ɛ-0 uz t͡ɕ əː-1 iz k aː-0 uz,False
PC_7_NAM_S0004_17,audio_data/train/PC_7_NAM_S0004_17.wav,k aː-3 t w aː-4 nz t͡ɕ i-0 mz k u-0,k aː-3 t w aː-4 nz t͡ɕ i-0 mz k u-0,S0004,k aː-3 t w aː-4 nz t͡ɕ i-0 mz k u-0,k aː-3 t w aː-4 nz t͡ɕ i-0 mz k u-0,False
TPA_Nu_6_S0009_146,audio_data/train/TPA_Nu_6_S0009_146.wav,k aː-3 l əː-4 pz t i-4 uz t i-4 tz t͡ɕ w ə-3 nz ɓ i-5 t͡ɕ ɔ-0 ɓ w o-3 iz h ɔ-5 kpz k w o-4 iz n a-0 mz,k aː-3 l əː-4 pz t i-4 uz t i-4 tz t͡ɕ w ə-3 nz ɓ i-5 t͡ɕ ɔ-0 ɓ w o-3 iz h ɔ-5 kpz k w o-4 iz n a-0 mz,S0009,k aː-3 l əː-4 pz t i-4 uz t i-4 tz t͡ɕ w ə-3 nz ɓ i-5 t͡ɕ ɔ-0 ɓ w o-3 iz h ɔ-5 kpz k w o-4 iz n a-0 mz,k aː-3 l əː-4 pz t i-4 uz t i-4 tz t͡ɕ w ə-3 nz ɓ i-5 t͡ɕ ɔ-0 ɓ w o-3 iz h ɔ-5 kpz k w o-4 iz n a-0 mz,False
NDBA_7_NAM_S0010_2,audio_data/train/NDBA_7_NAM_S0010_2.wav,t͡ɕ ɔ-0 ŋmz x u-0 z ɨ-1 ŋz n ɔ-5 k aː-4 kz k ɔ-0 nz v ə-5 tz ɗ e-1 uz ɓ ə-5 nz z o-5 nz,t͡ɕ ɔ-0 ŋmz x u-0 z ɨ-1 ŋz n ɔ-5 k aː-4 kz k ɔ-0 nz v ə-5 tz ɗ e-1 uz ɓ ə-5 nz z o-5 nz,S0010,t͡ɕ ɔ-0 ŋmz x u-0 z ɨ-1 ŋz n ɔ-5 k aː-4 kz k ɔ-0 nz v ə-5 tz ɗ e-1 uz ɓ ə-5 nz z o-5 nz,t͡ɕ ɔ-0 ŋmz x u-0 z ɨ-1 ŋz n ɔ-5 k aː-4 kz k ɔ-0 nz v ə-5 tz ɗ e-1 uz ɓ ə-5 nz z o-5 nz,False
DNK_7_NU_S0048_147,audio_data/train/DNK_7_NU_S0048_147.wav,n əː-3 ɗ ə-1 iz h w aː-0 t͡ɕ a-4 ŋz,n əː-3 ɗ ə-1 iz h w aː-0 t͡ɕ a-4 ŋz,S0048,n əː-3 ɗ ə-1 iz h w aː-0 t͡ɕ a-4 ŋz,n əː-3 ɗ ə-1 iz h w aː-0 t͡ɕ a-4 ŋz,False
DNK_7_NU_S0048_101,audio_data/train/DNK_7_NU_S0048_101.wav,ɓ ɔ-4 ŋmz t͡ɕ ɛ-0 z əː-5 pz m a-5 tz ɗ ə-4 tz,ɓ ɔ-4 ŋmz t͡ɕ ɛ-0 z əː-5 pz m a-5 tz ɗ ə-4 tz,S0048,ɓ ɔ-4 ŋmz t͡ɕ ɛ-0 z əː-5 pz m a-5 tz ɗ ə-4 tz,ɓ ɔ-4 ŋmz t͡ɕ ɛ-0 z əː-5 pz m a-5 tz ɗ ə-4 tz,False
MK_7_NU_S0007_17,audio_data/train/MK_7_NU_S0007_17.wav,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,S0007,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,False
NTN_7_NU_S0042_29,audio_data/train/NTN_7_NU_S0042_29.wav,h a-1 ŋz ŋ a-1 iz m i-1 ŋ̟z ɗ ɨə-5 kz ɗ e-4 nz l əː-4 pz h ɔ-5 kpz t ə-5 pz,h a-1 ŋz ŋ a-1 iz m i-1 ŋ̟z ɗ ɨə-5 kz ɗ e-4 nz l əː-4 pz h ɔ-5 kpz t ə-5 pz,S0042,h a-1 ŋz ŋ a-1 iz m i-1 ŋ̟z ɗ ɨə-5 kz ɗ e-4 nz l əː-4 pz h ɔ-5 kpz t ə-5 pz,h a-1 ŋz ŋ a-1 iz m i-1 ŋ̟z ɗ ɨə-5 kz ɗ e-4 nz l əː-4 pz h ɔ-5 kpz t ə-5 pz,False
VTA_Nam_6_S0002_5,audio_data/train/VTA_Nam_6_S0002_5.wav,t əː-4 ɓ iə-4 tz ɓ a-0 iz,t əː-4 ɓ iə-4 tz ɓ a-0 iz,S0002,t əː-4 ɓ iə-4 tz ɓ a-0 iz,t əː-4 ɓ iə-4 tz ɓ a-0 iz,False
TTD_7_NAM_S0001_25,audio_data/train/TTD_7_NAM_S0001_25.wav,l o-0 ŋmz v aː-1 ŋz m aː-4 tz z i-5 uz,l o-0 ŋmz v aː-1 ŋz m aː-4 tz z i-5 uz,S0001,l o-0 ŋmz v aː-1 ŋz m aː-4 tz z i-5 uz,l o-0 ŋmz v aː-1 ŋz m aː-4 tz z i-5 uz,False
DNK_7_NU_S0048_52,audio_data/train/DNK_7_NU_S0048_52.wav,t əː-4 t͡ɕ ɔ-5 nz i-0 ə-0 iz,t əː-4 t͡ɕ ɔ-5 nz i-0 ə-0 iz,S0048,t əː-4 t͡ɕ ɔ-5 nz i-0 ə-0 iz,t əː-4 t͡ɕ ɔ-5 nz i-0 ə-0 iz,False
NTN_7_NU_S0042_70,audio_data/train/NTN_7_NU_S0042_70.wav,n a-4 ŋz ɣ ɛ-4 v aː-1 uz k ɨə-3 l əː-4 pz,n a-4 ŋz ɣ ɛ-4 v aː-1 uz k ɨə-3 l əː-4 pz,S0042,n a-4 ŋz ɣ ɛ-4 v aː-1 uz k ɨə-3 l əː-4 pz,n a-4 ŋz ɣ ɛ-4 v aː-1 uz k ɨə-3 l əː-4 pz,False
NNM_Nu_6_S00045_110,audio_data/train/NNM_Nu_6_S00045_110.wav,k e-0 uz l əː-4 nz h aː-0 h aː-0,k e-0 uz l əː-4 nz h aː-0 h aː-0,S00045,k e-0 uz l əː-4 nz h aː-0 h aː-0,k e-0 uz l əː-4 nz h aː-0 h aː-0,False
DNK_7_NU_S0048_96,audio_data/train/DNK_7_NU_S0048_96.wav,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 p u-4 kpz m aː-1 m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 p u-4 kpz m aː-1 m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz,S0048,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 p u-4 kpz m aː-1 m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 p u-4 kpz m aː-1 m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz,False
MK_7_NAM_S0005_108,audio_data/train/MK_7_NAM_S0005_108.wav,ə-0 uz k əː-0 ɣ a-5 pz l aː-5 kz l ɔ-0 ŋmz k w ə-0 nz z o-1 iz n e-0 nz v əː-5 n e-0 nz t͡ɕ o-1 ŋmz,ə-0 uz k əː-0 ɣ a-5 pz l aː-5 kz l ɔ-0 ŋmz k w ə-0 nz z o-1 iz n e-0 nz v əː-5 n e-0 nz t͡ɕ o-1 ŋmz,S0005,ə-0 uz k əː-0 ɣ a-5 pz l aː-5 kz l ɔ-0 ŋmz k w ə-0 nz z o-1 iz n e-0 nz v əː-5 n e-0 nz t͡ɕ o-1 ŋmz,ə-0 uz k əː-0 ɣ a-5 pz l aː-5 kz l ɔ-0 ŋmz k w ə-0 nz z o-1 iz n e-0 nz v əː-5 n e-0 nz t͡ɕ o-1 ŋmz,False
NNM_Nu_6_S00045_36,audio_data/train/NNM_Nu_6_S00045_36.wav,ɗ ə-1 mz l uə-4 ɗ ə-1 mz k aː-4 ɗ ə-5 pz l uə-4 t ə-4 mz t ə-4 pz n ə-5 pz,ɗ ə-1 mz l uə-4 ɗ ə-1 mz k aː-4 ɗ ə-5 pz l uə-4 t ə-4 mz t ə-4 pz n ə-5 pz,S00045,ɗ ə-1 mz l uə-4 ɗ ə-1 mz k aː-4 ɗ ə-5 pz l uə-4 t ə-4 mz t ə-4 pz n ə-5 pz,ɗ ə-1 mz l uə-4 ɗ ə-1 mz k aː-4 ɗ ə-5 pz l uə-4 t ə-4 mz t ə-4 pz n ə-5 pz,False
NHM_7_NU_S0006_92,audio_data/train/NHM_7_NU_S0006_92.wav,z əː-1 ɓ ɔ-5 nz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz m o-5 tz k ə-0 uz t͡ɕ w iə-5 nz ɗ ɔ-4 t͡ɕ i-4 ŋ̟z l aː-1 s ɨ-5 t i-4 k̟z ɓ eaː-4 ŋ̟z t͡ɕ ɨ-0 ŋz ɓ eaː-4 ŋ̟z z a-1 iz ɲ ɛ-4 ɓ aː-5 nz,z əː-1 ɓ ɔ-5 nz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz m o-5 tz k ə-0 uz t͡ɕ w iə-5 nz ɗ ɔ-4 t͡ɕ i-4 ŋ̟z l aː-1 s ɨ-5 t i-4 k̟z ɓ eaː-4 ŋ̟z t͡ɕ ɨ-0 ŋz ɓ eaː-4 ŋ̟z z a-1 iz ɲ ɛ-4 ɓ aː-5 nz,S0006,z əː-1 ɓ ɔ-5 nz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz m o-5 tz k ə-0 uz t͡ɕ w iə-5 nz ɗ ɔ-4 t͡ɕ i-4 ŋ̟z l aː-1 s ɨ-5 t i-4 k̟z ɓ eaː-4 ŋ̟z t͡ɕ ɨ-0 ŋz ɓ eaː-4 ŋ̟z z a-1 iz ɲ ɛ-4 ɓ aː-5 nz,z əː-1 ɓ ɔ-5 nz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz m o-5 tz k ə-0 uz t͡ɕ w iə-5 nz ɗ ɔ-4 t͡ɕ i-4 ŋ̟z l aː-1 s ɨ-5 t i-4 k̟z ɓ eaː-4 ŋ̟z t͡ɕ ɨ-0 ŋz ɓ eaː-4 ŋ̟z z a-1 iz ɲ ɛ-4 ɓ aː-5 nz,False
NMA_7_NU_S0002_74,audio_data/train/NMA_7_NU_S0002_74.wav,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,S0002,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,ɨə-4 kz m əː-0 k uə-3 k ə-5 uz l aː-1 ɣ i-1,False
NTM_Nam_6_S00010_38,audio_data/train/NTM_Nam_6_S00010_38.wav,k ɔ-0 nz t͡ɕ ə-0 uz k a-1 iz t͡ɕ iə-0 mz,k ɔ-0 nz t͡ɕ ə-0 uz k a-1 iz t͡ɕ iə-0 mz,S00010,k ɔ-0 nz t͡ɕ ə-0 uz k a-1 iz t͡ɕ iə-0 mz,k ɔ-0 nz t͡ɕ ə-0 uz k a-1 iz t͡ɕ iə-0 mz,False
DNK_7_NU_S0048_189,audio_data/train/DNK_7_NU_S0048_189.wav,ɓ ɔ-3 v aː-1 uz l o-1 ŋmz s əː-0 nz k aː-0,ɓ ɔ-3 v aː-1 uz l o-1 ŋmz s əː-0 nz k aː-0,S0048,ɓ ɔ-3 v aː-1 uz l o-1 ŋmz s əː-0 nz k aː-0,ɓ ɔ-3 v aː-1 uz l o-1 ŋmz s əː-0 nz k aː-0,False
TTD_7_NAM_S0001_119,audio_data/train/TTD_7_NAM_S0001_119.wav,m ɛ-1 uz ɓ o-0 ŋmz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-5 l ə-0 uz m a-1 uz v aː-1 ŋz s ɛ-0 mz l ə-2 nz m a-1 uz t͡ɕ a-4 ŋz ɲ ɨ-0 ŋz m a-1 uz v aː-1 ŋz l aː-5 iz ɲ iə-1 uz h əː-0 nz m a-1 uz t͡ɕ a-4 ŋz,m ɛ-1 uz ɓ o-0 ŋmz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-5 l ə-0 uz m a-1 uz v aː-1 ŋz s ɛ-0 mz l ə-2 nz m a-1 uz t͡ɕ a-4 ŋz ɲ ɨ-0 ŋz m a-1 uz v aː-1 ŋz l aː-5 iz ɲ iə-1 uz h əː-0 nz m a-1 uz t͡ɕ a-4 ŋz,S0001,m ɛ-1 uz ɓ o-0 ŋmz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-5 l ə-0 uz m a-1 uz v aː-1 ŋz s ɛ-0 mz l ə-2 nz m a-1 uz t͡ɕ a-4 ŋz ɲ ɨ-0 ŋz m a-1 uz v aː-1 ŋz l aː-5 iz ɲ iə-1 uz h əː-0 nz m a-1 uz t͡ɕ a-4 ŋz,m ɛ-1 uz ɓ o-0 ŋmz ɲ aː-1 t əː-4 k ɔ-4 ɓ o-5 l ə-0 uz m a-1 uz v aː-1 ŋz s ɛ-0 mz l ə-2 nz m a-1 uz t͡ɕ a-4 ŋz ɲ ɨ-0 ŋz m a-1 uz v aː-1 ŋz l aː-5 iz ɲ iə-1 uz h əː-0 nz m a-1 uz t͡ɕ a-4 ŋz,False
DNK_7_NU_S0048_78,audio_data/train/DNK_7_NU_S0048_78.wav,ɓ ə-1 uz ɓ ə-1 iz tʰ iə-0 nz ŋ aː-0 t͡ɕ a-4 ŋz m w o-4 tz ɗ aː-0 ŋz ɓ əː-0 iz l o-5 iz,ɓ ə-1 uz ɓ ə-1 iz tʰ iə-0 nz ŋ aː-0 t͡ɕ a-4 ŋz m w o-4 tz ɗ aː-0 ŋz ɓ əː-0 iz l o-5 iz,S0048,ɓ ə-1 uz ɓ ə-1 iz tʰ iə-0 nz ŋ aː-0 t͡ɕ a-4 ŋz m w o-4 tz ɗ aː-0 ŋz ɓ əː-0 iz l o-5 iz,ɓ ə-1 uz ɓ ə-1 iz tʰ iə-0 nz ŋ aː-0 t͡ɕ a-4 ŋz m w o-4 tz ɗ aː-0 ŋz ɓ əː-0 iz l o-5 iz,False
NDBA_7_NAM_S0010_153,audio_data/train/NDBA_7_NAM_S0010_153.wav,ɗ e-4 nz t͡ɕ iə-1 uz ɣ a-5 tz s ɔ-0 ŋmz tʰ ɨə-3 z w o-5 ŋmz m ɔ-5 iz ŋ ɨə-1 iz v w i-0 v ɛ-3 ɗ eaː-4 ŋ̟z l uə-4 v e-1,ɗ e-4 nz t͡ɕ iə-1 uz ɣ a-5 tz s ɔ-0 ŋmz tʰ ɨə-3 z w o-5 ŋmz m ɔ-5 iz ŋ ɨə-1 iz v w i-0 v ɛ-3 ɗ eaː-4 ŋ̟z l uə-4 v e-1,S0010,ɗ e-4 nz t͡ɕ iə-1 uz ɣ a-5 tz s ɔ-0 ŋmz tʰ ɨə-3 z w o-5 ŋmz m ɔ-5 iz ŋ ɨə-1 iz v w i-0 v ɛ-3 ɗ eaː-4 ŋ̟z l uə-4 v e-1,ɗ e-4 nz t͡ɕ iə-1 uz ɣ a-5 tz s ɔ-0 ŋmz tʰ ɨə-3 z w o-5 ŋmz m ɔ-5 iz ŋ ɨə-1 iz v w i-0 v ɛ-3 ɗ eaː-4 ŋ̟z l uə-4 v e-1,False
NMA_7_NU_S0002_77,audio_data/train/NMA_7_NU_S0002_77.wav,s ɨ-0 t ɨ-3 ɓ aː-1 nz t͡ɕ w iə-5 nz s w ə-4 tz k w ə-0 nz,s ɨ-0 t ɨ-3 ɓ aː-1 nz t͡ɕ w iə-5 nz s w ə-4 tz k w ə-0 nz,S0002,s ɨ-0 t ɨ-3 ɓ aː-1 nz t͡ɕ w iə-5 nz s w ə-4 tz k w ə-0 nz,s ɨ-0 t ɨ-3 ɓ aː-1 nz t͡ɕ w iə-5 nz s w ə-4 tz k w ə-0 nz,False
NDBA_7_NAM_S0010_104,audio_data/train/NDBA_7_NAM_S0010_104.wav,l aː-4 tz s a-0 uz s ɛ-0 ŋ ɨə-5 k uə-3 v uə-0 t əː-4 iz v aː-1 ŋ aː-1 iz k u-2 ŋmz h ɔ-3 iz k aː-4 kz ɓ aː-4 kz n o-0 ŋmz z ə-0 nz,l aː-4 tz s a-0 uz s ɛ-0 ŋ ɨə-5 k uə-3 v uə-0 t əː-4 iz v aː-1 ŋ aː-1 iz k u-2 ŋmz h ɔ-3 iz k aː-4 kz ɓ aː-4 kz n o-0 ŋmz z ə-0 nz,S0010,l aː-4 tz s a-0 uz s ɛ-0 ŋ ɨə-5 k uə-3 v uə-0 t əː-4 iz v aː-1 ŋ aː-1 iz k u-2 ŋmz h ɔ-3 iz k aː-4 kz ɓ aː-4 kz n o-0 ŋmz z ə-0 nz,l aː-4 tz s a-0 uz s ɛ-0 ŋ ɨə-5 k uə-3 v uə-0 t əː-4 iz v aː-1 ŋ aː-1 iz k u-2 ŋmz h ɔ-3 iz k aː-4 kz ɓ aː-4 kz n o-0 ŋmz z ə-0 nz,False
NDBA_7_NAM_S0010_6,audio_data/train/NDBA_7_NAM_S0010_6.wav,t͡ɕ i-3 k ɔ-4 v ɔ-0 iz k ɔ-0 nz l aː-1 t͡ɕ a-3 ŋz ɓ iə-4 tz l aː-1 mz ɣ i-1,t͡ɕ i-3 k ɔ-4 v ɔ-0 iz k ɔ-0 nz l aː-1 t͡ɕ a-3 ŋz ɓ iə-4 tz l aː-1 mz ɣ i-1,S0010,t͡ɕ i-3 k ɔ-4 v ɔ-0 iz k ɔ-0 nz l aː-1 t͡ɕ a-3 ŋz ɓ iə-4 tz l aː-1 mz ɣ i-1,t͡ɕ i-3 k ɔ-4 v ɔ-0 iz k ɔ-0 nz l aː-1 t͡ɕ a-3 ŋz ɓ iə-4 tz l aː-1 mz ɣ i-1,False
