id,path,canonical,transcript,speaker_id
PTT_7_NU_S0041_35,audio_data/train/PTT_7_NU_S0041_35.wav,câu một câu chuyện câu chuyện có mấy nàng viên,câu một câu chuyện câu chuyện có mấy nàng viên,S0041
TTD_7_NAM_S0001_104,audio_data/train/TTD_7_NAM_S0001_104.wav,nó rất đáng yêu,nó rất đáng yêu,S0001
NTN_7_NU_S0042_65,audio_data/train/NTN_7_NU_S0042_65.wav,cũng thấy cô đến rồi,cũng thấy cô đến rồi,S0042
DNK_7_NU_S0048_114,audio_data/train/DNK_7_NU_S0048_114.wav,chúng giúp dễ dàng giúp chúng dễ dàng mổ vở mổ vỡ các hạt cứng,chúng giúp dễ dàng giúp chúng dễ dàng mổ vở mổ vỡ các hạt cứng,S0048
NNM_Nu_6_S00045_120,audio_data/train/NNM_Nu_6_S00045_120.wav,nó có thấy cá sấu lúc đến bờ sông uống nước,nó có thấy cá sấu lúc đến bờ sông uống nước,S00045
VTA_Nam_6_S0002_30,audio_data/train/VTA_Nam_6_S0002_30.wav,bê thỏ dũng cảm mưu trí cứu quạ,bê thỏ dũng cảm mưu trí cứu quạ,S0002
TTD_7_NAM_S0001_1,audio_data/train/TTD_7_NAM_S0001_1.wav,bây giờ tớ hỏi này,bây giờ tớ hỏi này,S0001
GQM_Nam_6_S0006_31,audio_data/train/GQM_Nam_6_S0006_31.wav,nó chỉ muốn đùa con,nó chỉ muốn đùa con,S0006
NNM_Nu_6_S00045_35,audio_data/train/NNM_Nu_6_S00045_35.wav,một nập hai cá ba lúa,một nập hai cá ba lúa,S00045
PC_7_NAM_S0004_12,audio_data/train/PC_7_NAM_S0004_12.wav,một chú bói cá,một chú bói cá,S0004
PTT_7_NU_S0041_59,audio_data/train/PTT_7_NU_S0041_59.wav,theo lời bà đất thì các cháu mỗi người một vẻ,theo lời bà đất thì các cháu mỗi người một vẻ,S0041
NMA_7_NU_S0002_80,audio_data/train/NMA_7_NU_S0002_80.wav,ai ai cũng được tuỳ lại tài lập công,ai ai cũng được tuỳ lại tài lập công,S0002
TTT_Nu_6_S00049_77,audio_data/train/TTT_Nu_6_S00049_77.wav,và ngôi nhà vẫn dựng được,và ngôi nhà vẫn dựng được,S00049
THA_7_NU_S0043_97,audio_data/train/THA_7_NU_S0043_97.wav,thưa thầy em chỉ va vào bạn tôi lân nói,thưa thầy em chỉ va vào bạn tôi lân nói,S0043
PC_7_NAM_S0004_58,audio_data/train/PC_7_NAM_S0004_58.wav,nhà tớ có trồng cây hoa hồng,nhà tớ có trồng cây hoa hồng,S0004
THA_Nu_6_S00042_138,audio_data/train/THA_Nu_6_S00042_138.wav,a tớ nối với hai,a tớ nối với hai,S00042
PTT_7_NU_S0041_51,audio_data/train/PTT_7_NU_S0041_51.wav,thế mạnh thiếu nhi lại thích mụa em thu nhất,thế mạnh thiếu nhi lại thích mụa em thu nhất,S0041
NTN_7_NU_S0042_68,audio_data/train/NTN_7_NU_S0042_68.wav,cô dạy em tập viết,cô dạy em tập viết,S0042
HYT_Nu_6_S0005_3,audio_data/train/HYT_Nu_6_S0005_3.wav,mẹ bận làm bếp,mẹ bận làm bếp,S0005
TTD_7_NAM_S0001_37,audio_data/train/TTD_7_NAM_S0001_37.wav,những hòn tơ nhỏ,những hòn tơ nhỏ,S0001
THA_Nu_6_S00042_89,audio_data/train/THA_Nu_6_S00042_89.wav,bé có vâng lời chị không,bé có vâng lời chị không,S00042
THA_Nu_6_S00042_190,audio_data/train/THA_Nu_6_S00042_190.wav,má ở thị xã về,má ở thị xã về,S00042
NMA_7_NU_S0002_252,audio_data/train/NMA_7_NU_S0002_252.wav,nghĩ đến quân giặc đang lăm le đè đầu cưỡi cổ dân mình cậu nghiến răng hai bàn tay bóp chặt,nghĩ đến quân giặc đang lăm le đè đầu cưỡi cổ dân mình cậu nghiến răng hai bàn tay bóp chặt,S0002
HYT_Nu_6_S0005_25,audio_data/train/HYT_Nu_6_S0005_25.wav,mũ nó đỏ mỏ nhọn mắt thô lố,mũ nó đỏ mỏ nhọn mắt thô lố,S0005
MK_7_NU_S0007_50,audio_data/train/MK_7_NU_S0007_50.wav,mùa đông lạnh giá,mùa đông lạnh giá,S0007
LDMT_Nam_6_S00047_52,audio_data/train/LDMT_Nam_6_S00047_52.wav,nép ở nhóm khóm tre,nép ở nhóm khóm tre,S00047
NMA_7_NU_S0002_144,audio_data/train/NMA_7_NU_S0002_144.wav,đúng rồi ai đó,đúng rồi ai đó,S0002
PTT_7_NU_S0041_89,audio_data/train/PTT_7_NU_S0041_89.wav,vờn vờn đôi cánh nắng,vờn vờn đôi cánh nắng,S0041
THA_7_NU_S0043_163,audio_data/train/THA_7_NU_S0043_163.wav,hình ảnh số bốn,hình ảnh số bốn,S0043
GQM_Nam_6_S0006_90,audio_data/train/GQM_Nam_6_S0006_90.wav,nửa thân kia là cá,nửa thân kia là cá,S0006
GQM_Nam_6_S0006_92,audio_data/train/GQM_Nam_6_S0006_92.wav,là con vua của biển,là con vua của biển,S0006
HYT_Nu_6_S0005_76,audio_data/train/HYT_Nu_6_S0005_76.wav,đêm đêm nàng ngân nga hát,đêm đêm nàng ngân nga hát,S0005
TTT_Nu_6_S00049_20,audio_data/train/TTT_Nu_6_S00049_20.wav,ấp má bế bé vỗ về,ấp má bế bé vỗ về,S00049
PC_7_NAM_S0004_18,audio_data/train/PC_7_NAM_S0004_18.wav,ca hát gật gù,ca hát gật gù,S0004
TPA_Nu_6_S0009_35,audio_data/train/TPA_Nu_6_S0009_35.wav,gà trống không có ai để ra lệnh rất buồn,gà trống không có ai để ra lệnh rất buồn,S0009
TTD_7_NAM_S0001_140,audio_data/train/TTD_7_NAM_S0001_140.wav,lúa của mẹ của cha,lúa của mẹ của cha,S0001
HYT_Nu_6_S0005_9,audio_data/train/HYT_Nu_6_S0005_9.wav,con sợ quá,con sợ quá,S0005
DNK_7_NU_S0048_165,audio_data/train/DNK_7_NU_S0048_165.wav,một đàn cò bạch,một đàn cò bạch,S0048
NMA_7_NU_S0002_63,audio_data/train/NMA_7_NU_S0002_63.wav,hoa đào thắm đỏ,hoa đào thắm đỏ,S0002
TPA_Nu_6_S0009_8,audio_data/train/TPA_Nu_6_S0009_8.wav,chú ra lệnh cho gà mái mơ,chú ra lệnh cho gà mái mơ,S0009
NMA_7_NU_S0002_99,audio_data/train/NMA_7_NU_S0002_99.wav,ngựa con hươu con voi con tê giác coi thì từ bé đã phải tự đi theo mẹ,ngựa con hươu con voi con tê giác coi thì từ bé đã phải tự đi theo mẹ,S0002
THA_7_NU_S0043_23,audio_data/train/THA_7_NU_S0043_23.wav,theo tớ các bạn thầy tiết học rất vui bởi vì các bạn được bông rác trái cây thực tế rồi mới viết bài văn tả trái cây,theo tớ các bạn thầy tiết học rất vui bởi vì các bạn được bông rác trái cây thực tế rồi mới viết bài văn tả trái cây,S0043
PTT_7_NU_S0041_127,audio_data/train/PTT_7_NU_S0041_127.wav,bê hoạt động của con người,bê hoạt động của con người,S0041
MK_7_NU_S0007_82,audio_data/train/MK_7_NU_S0007_82.wav,trăng soi phẩy vàng dệt,trăng xoi phẩy vàng dệt,S0007
DNK_7_NU_S0048_161,audio_data/train/DNK_7_NU_S0048_161.wav,ồ tre rất mát,ồ che rất mát,S0048
TTT_Nu_6_S00049_58,audio_data/train/TTT_Nu_6_S00049_58.wav,còn lợn út thì làm một ngôi nhà bằng gạch,còn lợn út thì làm một ngôi nhà bằng gạch,S00049
TPA_Nu_6_S0009_198,audio_data/train/TPA_Nu_6_S0009_198.wav,nhưng nhà vua bảo,nhưng nhà vua bảo,S0009
NHM_7_NU_S0006_52,audio_data/train/NHM_7_NU_S0006_52.wav,bạn thích nhân vật nào trong bài đọc này,bạn thích nhân vật nào trong bài đọc này,S0006
NT_7_NAM_S0009_4,audio_data/train/NT_7_NAM_S0009_4.wav,một hôm thần gió gặp một người tên là mạnh,một hôm thần gió gặp một người tên là mạnh,S0009
NMA_7_NU_S0002_9,audio_data/train/NMA_7_NU_S0002_9.wav,hươu cao cổ như thế nào,hươu cao cổ như thế nào,S0002
THA_7_NU_S0043_15,audio_data/train/THA_7_NU_S0043_15.wav,hoá ra phải quan sát thì mới tả đúng và hay được,hoá ra phải quan sát thì mới tả đúng và hay được,S0043
NDBA_7_NAM_S0010_27,audio_data/train/NDBA_7_NAM_S0010_27.wav,trong khu rừng nọ các con vật đều bận rộn hằng ngày chim gõ khuyến gõ rõ được đục chữa bệnh cho cây,trong khu rừng nọ các con vật đều bận rộn hằng ngày chim gõ khuyến gõ rõ được đục chữa bệnh cho cây,S0010
NNM_Nu_6_S00045_39,audio_data/train/NNM_Nu_6_S00045_39.wav,có ba anh em lợn,có ba anh em lợn,S00045
NT_7_NAM_S0009_2,audio_data/train/NT_7_NAM_S0009_2.wav,về sau nhiều người về đồng bằng và ven biển sinh sống,về sau nhiều người về đồng bằng và ven biển sinh sống,S0009
NNM_Nu_6_S00045_138,audio_data/train/NNM_Nu_6_S00045_138.wav,lừa và ngựa,lừa và ngựa,S00045
TTT_Nu_6_S00049_27,audio_data/train/TTT_Nu_6_S00049_27.wav,có má bé lê chả sợ nữa,có má bé lê chả sợ lữa,S00049
NMA_7_NU_S0002_11,audio_data/train/NMA_7_NU_S0002_11.wav,chú hươu cao nhất tới gần sáu mét,chú hươu cao nhất tới gần sáu mét,S0002
MK_7_NU_S0007_52,audio_data/train/MK_7_NU_S0007_52.wav,mùa đông nhiều mưa mùa hè nhiều nắng,mùa đông nhiều mưa mùa hè nhiều nắng,S0007
PTT_7_NU_S0041_140,audio_data/train/PTT_7_NU_S0041_140.wav,tớ chọn ý a tiếng tằm ăn dâu,tớ chọn ý a tiếng tằm ăn dâu,S0041
NMA_7_NU_S0002_18,audio_data/train/NMA_7_NU_S0002_18.wav,rừng là gì chửa biết,rừng là gì chửa biết,S0002
DNK_7_NU_S0048_139,audio_data/train/DNK_7_NU_S0048_139.wav,chi ơi cậu đọc cho tớ nghe bài này nhé,chi ơi cậu đọc cho tớ nghe bài này nhé,S0048
TPA_Nu_6_S0009_141,audio_data/train/TPA_Nu_6_S0009_141.wav,thấy cô út thật tình thương mẹ ai ai cũng quý mến cô,thấy cô út thật tình thương mẹ ai ai cũng quý mến cô,S0009
GQM_Nam_6_S0006_66,audio_data/train/GQM_Nam_6_S0006_66.wav,tớ đi biển nha trang,tớ đi biển nha trang,S0006
TTT_Nu_6_S00049_83,audio_data/train/TTT_Nu_6_S00049_83.wav,bạn thấy tớ kể chuyện có hay không,bạn thấy tớ kể chuyện có hay không,S00049
DNK_7_NU_S0048_177,audio_data/train/DNK_7_NU_S0048_177.wav,bác bồ nông đứng im như tượng đá,bác bồ nông đứng im như tượng đá,S0048
NMA_7_NU_S0002_118,audio_data/train/NMA_7_NU_S0002_118.wav,bóng sừng trâu dưới ánh chiều kéo dài lan rộng lan rộng giữa đồng yên lặng,bóng xừng trâu dưới ánh chiều kéo dài lan rộng lan rộng giữa đồng yên lặng,S0002
PTT_7_NU_S0041_95,audio_data/train/PTT_7_NU_S0041_95.wav,nghe như mưa rào,nghe như mưa rào,S0041
DNK_7_NU_S0048_140,audio_data/train/DNK_7_NU_S0048_140.wav,được thôi,được thôi,S0048
PC_7_NAM_S0004_56,audio_data/train/PC_7_NAM_S0004_56.wav,tớ đã không săn bắn chúng,tớ đã không xăn bắn chúng,S0004
NDBA_7_NAM_S0010_43,audio_data/train/NDBA_7_NAM_S0010_43.wav,tớ biết con khỉ biểu diễn,tớ biết con khỉ biểu diễn,S0010
THA_Nu_6_S00042_10,audio_data/train/THA_Nu_6_S00042_10.wav,nhà sẻ có những ai,nhà sẽ có những ai,S00042
NT_7_NAM_S0009_66,audio_data/train/NT_7_NAM_S0009_66.wav,lừa địch chú khỉ khôn ngoan,lừa địch chú khỉ khôn ngoan,S0009
DNK_7_NU_S0048_246,audio_data/train/DNK_7_NU_S0048_246.wav,ừ tớ không bắt chim đâu,ừ tớ không bắt chim đâu,S0048
PTT_7_NU_S0041_121,audio_data/train/PTT_7_NU_S0041_121.wav,phần đọc hiểu nhé,phần đọc hiểu nhé,S0041
TTD_7_NAM_S0001_11,audio_data/train/TTD_7_NAM_S0001_11.wav,tìm các từ chỉ đặc điểm trong những câu sau,tìm các từ chỉ đặc điểm trong những câu xau,S0001
THA_Nu_6_S00042_197,audio_data/train/THA_Nu_6_S00042_197.wav,má ở thị xã về,má ở thị xã về,S00042
HYT_Nu_6_S0005_4,audio_data/train/HYT_Nu_6_S0005_4.wav,chuột út buồn lũi cũi đi ra sân,chuột út buồn lùi củi đi ra sân,S0005
VTA_Nam_6_S0002_11,audio_data/train/VTA_Nam_6_S0002_11.wav,nhanh như cắt thỏ phóng vào rừng,nhanh như cắt thỏ phóng vào rừng,S0002
NHM_7_NU_S0006_162,audio_data/train/NHM_7_NU_S0006_162.wav,đi hia vào mèo thả bộ thỏng dong đầy hãnh diện,đi hia vào mèo thả bộ thỏng dong đầy hãnh diện,S0006
MK_7_NAM_S0005_14,audio_data/train/MK_7_NAM_S0005_14.wav,buổi trưa cháu mải đi câu,buổi trưa cháu mải đi câu,S0005
THA_Nu_6_S00042_233,audio_data/train/THA_Nu_6_S00042_233.wav,ăm tằm tắm nằm chăm chỉ,ăm tằm tắm nằm chăm chỉ,S00042
PTT_7_NU_S0041_20,audio_data/train/PTT_7_NU_S0041_20.wav,bà vui vẻ góp chuyện,bà vui vẻ góp chuyện,S0041
NMA_7_NU_S0002_211,audio_data/train/NMA_7_NU_S0002_211.wav,nhớ ngày giỗ tổ mùng mười tháng ba,nhớ ngày giỗ tổ mùng mười tháng ba,S0002
PC_7_NAM_S0004_92,audio_data/train/PC_7_NAM_S0004_92.wav,quê tớ có đền hùng rất to và có một con sông rất to sau nhà bà ngoại tớ,quê tớ có đền hùng dất to và có một con xông rất to xau nhà bà ngoại tớ,S0004
TPA_Nu_6_S0009_21,audio_data/train/TPA_Nu_6_S0009_21.wav,tiếp đó lại quay sang gà mái vàng,tiếp đó lại quay sang gà mái vàng,S0009
GQM_Nam_6_S0006_63,audio_data/train/GQM_Nam_6_S0006_63.wav,và từ lúc đó đến nơi thấy đẹp lắm,và từ lúc đó đến nơi thấy đẹp lắm,S0006
THA_7_NU_S0043_28,audio_data/train/THA_7_NU_S0043_28.wav,ký bị liệt hơi cánh tay từ nhỏ,ký bị liệt hơi cánh tay từ nhỏ,S0043
MK_7_NAM_S0005_303,audio_data/train/MK_7_NAM_S0005_303.wav,con tàu như mũi tên,con tàu như mũi tên,S0005
HYT_Nu_6_S0005_57,audio_data/train/HYT_Nu_6_S0005_57.wav,thở sợ ướt ở trên bờ cổ vũ,thở xợ ướt ở trên bờ cổ vũ,S0005
DNK_7_NU_S0048_34,audio_data/train/DNK_7_NU_S0048_34.wav,cỏ mọc xanh chân đê,cỏ mọc xanh chân đê,S0048
HYT_Nu_6_S0005_54,audio_data/train/HYT_Nu_6_S0005_54.wav,trên mặt biển bọn cá chuồn hăm hở lướt đi,trên mặt biển bọn cá chuồn hăm hở lướt đi,S0005
NHM_7_NU_S0006_70,audio_data/train/NHM_7_NU_S0006_70.wav,có cả một cây cầu lắt lẻo ngay dưới mái nhà,có cả một cây cầu lắt lẻo ngay dưới mái nhà,S0006
HYT_Nu_6_S0005_87,audio_data/train/HYT_Nu_6_S0005_87.wav,đêm đêm nàng ngân nga hát,đêm đêm nàng ngân nga hát,S0005
TPA_Nu_6_S0009_125,audio_data/train/TPA_Nu_6_S0009_125.wav,thương mẹ thương mẹ mà còn cọ chậu rồi mà mà mới về chăm mẹ,thương mẹ thương mẹ mà còn cọ chậu rồi mà mà mới về chăm mẹ,S0009
DNK_7_NU_S0048_85,audio_data/train/DNK_7_NU_S0048_85.wav,bay đến đậu ở những bụi cây quanh hồ,bay đến động ở những bụi cây quanh hồ,S0048
PTT_7_NU_S0041_102,audio_data/train/PTT_7_NU_S0041_102.wav,bóng cũng nằm im,bóng cũng nằm im,S0041
DNK_7_NU_S0048_3,audio_data/train/DNK_7_NU_S0048_3.wav,chị én bận đi đâu,chị én bận đi đâu,S0048
NNM_Nu_6_S00045_32,audio_data/train/NNM_Nu_6_S00045_32.wav,tớ đố bạn ghép đúng,tớ đố bạn ghép đúng,S00045
PC_7_NAM_S0004_37,audio_data/train/PC_7_NAM_S0004_37.wav,vì sao bạn lại thích loài chim đó,vì xao bạn lại thích loài chim đó,S0004
TTD_7_NAM_S0001_159,audio_data/train/TTD_7_NAM_S0001_159.wav,hai là cái sừng nó vênh vênh,hai là cái xừng nó vênh vênh,S0001
NMA_7_NU_S0002_223,audio_data/train/NMA_7_NU_S0002_223.wav,người con trưởng đen được tôn làm vua lấy hiệu là hùng vương đóng đô ở đất phong châu con cháu càng ngày càng đông đúc,người con trưởng đen được tôn làm vua lấy hiệu là hùng vương đóng đô ở đất phong châu con cháu càng ngày càng đông đứt,S0002
PC_7_NAM_S0004_87,audio_data/train/PC_7_NAM_S0004_87.wav,quê tớ ở phú thọ,quê tớ ở phú thọ,S0004
THA_7_NU_S0043_83,audio_data/train/THA_7_NU_S0043_83.wav,bố của việt nói gì,bố của việt nói gì,S0043
NPC_7_NU_S0047_4,audio_data/train/NPC_7_NU_S0047_4.wav,mùa xuân có cây cối đâm chồi nảy lộc,mùa xân có cây cối đâm chồi nảy lộc,S0047
DNK_7_NU_S0048_195,audio_data/train/DNK_7_NU_S0048_195.wav,bông cúc cũng héo lả đi vì thương xót,bông cúc cũng héo lả đi vì thương xót,S0048
PTT_7_NU_S0041_41,audio_data/train/PTT_7_NU_S0041_41.wav,nàng tên đông tượng trưng cho mùa đông,nàng tên đông tượng trưng cho mùa đông,S0041
NT_7_NAM_S0009_38,audio_data/train/NT_7_NAM_S0009_38.wav,vì sao thần gió phải chịu thua ông mạnh,vì xao thần gió phải chịu thua ông mạnh,S0009
PC_7_NAM_S0004_91,audio_data/train/PC_7_NAM_S0004_91.wav,vậy quê bạn có những cảnh đẹp gì,vậy quê bạn có những cảnh đẹp gì,S0004
TTT_Nu_6_S00049_21,audio_data/train/TTT_Nu_6_S00049_21.wav,cá mập ở ti vi má mà,cá mập ở ti vi má mà,S00049
NMA_7_NU_S0002_284,audio_data/train/NMA_7_NU_S0002_284.wav,học sinh cả nước hưởng ứng cuộc thi như thế nào,học xinh cả nước hưởng ứng cuộc thi như thế nào,S0002
TPA_Nu_6_S0009_173,audio_data/train/TPA_Nu_6_S0009_173.wav,một hôm vua cha cho nàng một quả bóng bằng vàng,một hôm vua cha cho nàng một quả bóng bằng vàng,S0009
NT_7_NAM_S0009_21,audio_data/train/NT_7_NAM_S0009_21.wav,hoành hành làm nhiều điều ngang ngược trên khắp một vùng không kiêng nể ai,hoàng hành làm nhiều điều ngang ngược trên khắp một vùng không kiêng nể ai,S0009
NDBA_7_NAM_S0010_3,audio_data/train/NDBA_7_NAM_S0010_3.wav,hằng ngày chim gõ kiến gõ gõ đục đục chữa bệnh cho cây,hằng ngày chim gõ kiến gõ gõ đục đục chữa bệnh cho cây,S0010
THA_7_NU_S0043_55,audio_data/train/THA_7_NU_S0043_55.wav,còn tớ tớ rất xúc động khâm phục ý chí,còn tớ tớ rất xúc động khâm phục ý chí,S0043
NTN_7_NU_S0042_11,audio_data/train/NTN_7_NU_S0042_11.wav,theo tớ trường mới trở thành ngôi nhà thứ hai của hà và các bạn,theo tớ trường mới trở thành ngôi nhà thứ hai của hà và các bạn,S0042
NTN_7_NU_S0042_85,audio_data/train/NTN_7_NU_S0042_85.wav,đáp lời chào cô ạ,đáp lời chào cô ạ,S0042
NT_7_NAM_S0009_3,audio_data/train/NT_7_NAM_S0009_3.wav,đây là nơi thần gió gió hoành hành,đây là lơi thần gió gió hoàn hành,S0009
TTD_7_NAM_S0001_148,audio_data/train/TTD_7_NAM_S0001_148.wav,trâu cứ chén cho no,trâu cứ chén cho no,S0001
NHM_7_NU_S0006_135,audio_data/train/NHM_7_NU_S0006_135.wav,kể từ đó mỗi khi đến tết nguyên đán thì dân chúng lại làm bánh chưng bánh giày để dâng chúng cúng tổ tiên và trời đất,kể từ đó mỗi khi đến tết nguyên đán thì dân chúng lại làm bánh chưng bánh giày để dâng chúng cúng tổ tiên và trời đất,S0006
NDBA_7_NAM_S0010_35,audio_data/train/NDBA_7_NAM_S0010_35.wav,tớ phát hiện ra mình có chiếc mũi,tớ phát hiện ra mình có chiếc mũi,S0010
NHM_7_NU_S0006_40,audio_data/train/NHM_7_NU_S0006_40.wav,giờ mình hỏi bạn hãy sử dụng câu vì sao để hỏi đáp với bạn về nội dung câu chuyện,giờ mình hỏi bạn hãy xử dụng câu vì xao để hỏi đáp với bạn về nội dung câu chuyện,S0006
TTD_7_NAM_S0001_28,audio_data/train/TTD_7_NAM_S0001_28.wav,ta yêu chú lắm,ta yêu chú lắm,S0001
NDBA_7_NAM_S0010_9,audio_data/train/NDBA_7_NAM_S0010_9.wav,tớ phát hiện ra mình có chiếc mũi,tớ phát hiện da mình có chiếc mũi,S0010
NTM_Nam_6_S00010_54,audio_data/train/NTM_Nam_6_S00010_54.wav,con cá có gì,con cá có gì,S00010
NMA_7_NU_S0002_33,audio_data/train/NMA_7_NU_S0002_33.wav,cuối cùng là cái đuôi,cuối cùng là cái đuôi,S0002
TPA_Nu_6_S0009_108,audio_data/train/TPA_Nu_6_S0009_108.wav,được mẹ yêu thương chăm sóc ba cô con gái lớn nhanh như thổi,được mẹ yêu thương chăm sóc ba cô con gái lớn nhanh như thổi,S0009
